reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID11887	VFG005121(gb|WP_000779504) (cap8O) type 8 capsular polysaccharide synthesis protein Cap8O [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus Mu50]	1263	VFG019673	Staphylococcus aureus subsp. aureus Mu50	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8O	cap8O	gb|WP_000779504	19673.0	Neisseria gonorrhoeae NCCP11945	Type IV pili (VF0075) - Adherence (VFC0001)	pilus assembly protein	pilC	gb|WP_041421391	VFG019673(gb|WP_041421391) (pilC) pilus assembly protein [Type IV pili (VF0075) - Adherence (VFC0001)] [Neisseria gonorrhoeae NCCP11945]											1263	315	1029	0.8147269279999968	103541	34675.739149513975	510238.5433829401	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	433	32	44.6652100100409	651.3962143800603	35.36437847192471	515.7531388599052
ID03019	VFG004630(gb|WP_000745909) (clfB) Clumping factor B, adhesin [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus RF122]	2586	VFG005564	Staphylococcus aureus RF122	Clumping factor (VF0004) - Adherence (VFC0001)	Clumping factor B, adhesin	clfB	gb|WP_000745909	5564.0	Streptococcus pyogenes M1 GAS	EndoS (VF1059) - Immune modulation (VFC0258)	endo-beta-N-acetylglucosaminidase	endoS	gb|WP_010922623	VFG005564(gb|WP_010922623) (endoS) endo-beta-N-acetylglucosaminidase [EndoS (VF1059) - Immune modulation (VFC0258)] [Streptococcus pyogenes M1 GAS]											2586	380	1717	0.6639594949999992	211022	34515.640509315475	507882.7609547632	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	897	57	92.52816022865288	1349.4281854478386	35.78041772183019	521.8206440246862
ID02455	VFG017220 (fnbB) fibronectin-binding protein B [FnBPs (VF0010) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus str. Newman]	2823	VFG004490	Staphylococcus aureus subsp. aureus str. Newman	FnBPs (VF0010) - Adherence (VFC0001)	fibronectin-binding protein B	fnbB		4490.0	Staphylococcus aureus subsp. aureus COL	Autolysin alt (VF0997) - Adherence (VFC0001)	bifunctional autolysin	atl	gb|WP_001074555	VFG004490(gb|WP_001074555) (atl) bifunctional autolysin [Autolysin alt (VF0997) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus COL]											2823	512	1275	0.4516472299999997	229611	34403.175795071664	506227.8911989862	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	986	66	101.7087692145504	1483.317938519029	36.02861112807312	525.440289946521
ID26290	VFG004556(gb|WP_000653261) (icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus N315]	561	VFG049185	Staphylococcus aureus subsp. aureus N315	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	ica operon transcriptional regulator IcaR	icaR	gb|WP_000653261	49185.0	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	T6SS-II (VF0783) - Effector delivery system (VFC0086)	type VI secretion system protein TssL, short form	dotU	gb|WP_004142903	VFG049185(gb|WP_004142903) (dotU) type VI secretion system protein TssL, short form [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]											561	186	399	0.7112294300000006	45407	34235.499676435706	503760.609444327	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	187	17	19.28959416138025	281.31891937429856	34.38430331796836	501.4597493303005
ID14101	VFG005134(gb|YP_498729) (SAOUHSC_00129) UDP-N-acetylglucosamine 2-epimerase [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus NCTC 8325]	1146	VFG024433	Staphylococcus aureus subsp. aureus NCTC 8325	Capsule (VF0003) - Immune modulation (VFC0258)	UDP-N-acetylglucosamine 2-epimerase	SAOUHSC_00129	gb|YP_498729	24433.0	Mycobacterium indicus pranii MTCC 9506	ESX-1 (VF0315) - Effector delivery system (VFC0086)	ESX-1 transcriptional regulator EspR	espR	gb|WP_008262950	VFG024433(gb|WP_008262950) (espR) ESX-1 transcriptional regulator EspR [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium indicus pranii MTCC 9506]											1146	359	975	0.8507850000000007	92622	34185.84031446848	503029.8933547224	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	437	46	45.07782164985653	657.413731372024	39.33492290563397	573.6594514590087
ID01074	VFG004594(gb|WP_000934424) (sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	4146	VFG001849	Staphylococcus aureus subsp. aureus USA300_FPR3757	SDr (VF0019) - Adherence (VFC0001)	Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein	sdrD	gb|WP_000934424	1849.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	Dot/Icm (VF0156) - Effector delivery system (VFC0086)	Dot/Icm type IV secretion system ATPase DotB	dotB	gb|WP_011216546	VFG001849(gb|WP_011216546) (dotB) Dot/Icm type IV secretion system ATPase DotB [Dot/Icm (VF0156) - Effector delivery system (VFC0086)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]											4146	283	3231	0.7793051050000013	332436	33915.285167425485	499048.7910763616	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1480	71	152.66630673177954	2226.481287026534	36.82255348089232	537.0191237401192
ID23058	VFG004668(gb|WP_001038709) (splF) serine protease SplF [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MSSA476]	720	VFG043101	Staphylococcus aureus subsp. aureus MSSA476	Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)	serine protease SplF	splF	gb|WP_001038709	43101.0	Escherichia coli O157:H7 str. EDL933	Peritrichous flagella (VF1154) - Motility (VFC0204)	RNA polymerase sigma factor FliA	fliA	gb|WP_001087467	VFG043101(gb|WP_001087467) (fliA) RNA polymerase sigma factor FliA [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]											720	145	635	0.8819446600000002	57588	33831.108057270016	497810.161212216	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	238	10	24.55039256902941	358.0422610218346	34.097767456985295	497.28091808588135
ID23579	VFG004912(gb|WP_000673035) (set23) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	699	VFG043739	Staphylococcus aureus subsp. aureus MW2	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL8	set23	gb|WP_000673035	43739.0	Shigella dysenteriae 1012	Sd-CDT (VF0986) - Exotoxin (VFC0235)	cytolethal distending toxin type I subunit CdtA	cdtA	gb|WP_000358620	VFG043739(gb|WP_000358620) (cdtA) cytolethal distending toxin type I subunit CdtA [Sd-CDT (VF0986) - Exotoxin (VFC0235)] [Shigella dysenteriae 1012]											699	228	354	0.5064378999999992	55045	33308.68006321825	490122.858641445	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	228	31	23.51886346949036	342.99846854192555	33.646442731745864	490.6988105034701
ID14489	VFG018631 (cap8G) type 8 capsular polysaccharide synthesis protein Cap8G [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus USA300_TCH1516]	1125	VFG025344	Staphylococcus aureus subsp. aureus USA300_TCH1516	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8G	cap8G		25344.0	Burkholderia thailandensis E264	T6SS-1 (VF0429) - Effector delivery system (VFC0086)	Type VI secretion system protein TssJ	tssJ-5	gb|WP_011401053	VFG025344(gb|WP_011401053) (tssJ-5) Type VI secretion system protein TssJ [T6SS-1 (VF0429) - Effector delivery system (VFC0086)] [Burkholderia thailandensis E264]											1125	217	890	0.7911112019999981	88562	33297.49910973616	489958.3357341255	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	366	27	37.75396504312926	550.6028047646699	33.55908003833712	489.4247153463733
ID01295	VFG004490(gb|WP_001074555) (atl) bifunctional autolysin [Autolysin alt (VF0997) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus COL]	3771	VFG002084	Staphylococcus aureus subsp. aureus COL	Autolysin alt (VF0997) - Adherence (VFC0001)	bifunctional autolysin	atl	gb|WP_001074555	2084.0	Vibrio cholerae O1 biovar El Tor str. N16961	VAS T6SS (VF0335) - Effector delivery system (VFC0086)	type VI secretion system AAA+ family ATPase	clpB/vasG	gb|WP_000619136	VFG002084(gb|WP_000619136) (clpB/vasG) type VI secretion system AAA+ family ATPase [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961]											3771	214	3422	0.9074516109999996	295958	33196.345361706124	488469.9019669307	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1233	32	127.18753797316498	1854.8996127727817	33.72780110664677	491.8853388418938
ID00006	VFG004508(gb|WP_001109390) (ebh) hyperosmolarity resistance protein Ebh [Cell wall associated fibronectin binding protein ebh (VF0995) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MRSA252]	32241	VF0636	Staphylococcus aureus subsp. aureus MRSA252	Cell wall associated fibronectin binding protein ebh (VF0995) - Immune modulation (VFC0258)	hyperosmolarity resistance protein Ebh	ebh	gb|WP_001109390	636.0	Bordetella pertussis Tohama I	Fimbriae (VF0031) - Adherence (VFC0001)	chaperone protein	fimB	gb|WP_010930611	VFG000007(gb|WP_010930611) (fimB) chaperone protein [Fimbriae (VF0031) - Adherence (VFC0001)] [Bordetella pertussis Tohama I]	HemO cluster		Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor			Current studies show the hemO gene cluster is required for optimal utilization of heme in A. baumannii hypervirulent strains; The hemO gene cluster encodes a secreted hemophore.		Abstract(s) in PubMed	32241	1066	8820	0.2735646723999967	2514589	32989.461813346345	485425.6997969399	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	10291	25	1061.546596335637	15481.566841074367	32.92536200290429	480.182588662708
ID02071	VFG018113(gb|YP_498852) (esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus NCTC 8325]	3030	VFG003728	Staphylococcus aureus subsp. aureus NCTC 8325	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EsaA	esaA	gb|YP_498852	3728.0	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system C ring protein SpaO	spaO/sctQ	gb|WP_000058733	VFG003728(gb|WP_000058733) (spaO/sctQ) type III secretion system C ring protein SpaO [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]											3030	363	1997	0.6590759760000006	233456	32589.60782926323	479542.0209076524	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	946	0	97.58265281639422	1423.1427685993929	32.20549597900799	469.6840820460042
ID27803	VFG049740(gb|WP_000142044) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu50]	492	VFG049740	Staphylococcus aureus subsp. aureus Mu50	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142044	49740.0	Staphylococcus aureus subsp. aureus Mu50	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	TIGR01741 family protein	esaG	gb|WP_000142044	VFG049740(gb|WP_000142044) (esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus Mu50]											492	161	354	0.71951206	37330	32092.947813769377	472233.8830257326	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	162	56	16.710771412532626	243.70943817452604	33.964982545798016	495.3443865335895
ID01111	VFG001280(gb|WP_000934435) (sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]	4044	VFG001888	Staphylococcus aureus subsp. aureus MW2	SDr (VF0019) - Adherence (VFC0001)	Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein	sdrD	gb|WP_000934435	1888.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	LetA/S (VF0262) - Regulation (VFC0301)	hybrid sensor histidine kinase/response regulator	letS	gb|WP_010947629	VFG001888(gb|WP_010947629) (letS) hybrid sensor histidine kinase/response regulator [LetA/S (VF0262) - Regulation (VFC0301)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]											4044	366	2756	0.6815037199999981	306432	32050.860324527817	471614.5837769793	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1335	35	137.7091347884633	2008.3462960678528	34.05270395362594	496.6237131720706
ID15827	VFG004515(gb|WP_000723829) (icaC) intercellular adhesion protein C, involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus RF122]	1053	VFG029583	Staphylococcus aureus RF122	Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)	synthesis	PIA	gb|WP_000723829	29583.0	Mycobacterium indicus pranii MTCC 9506	GPL locus (VF0841) - Immune modulation (VFC0258)	glycosyltransferase	gtf1	gb|WP_041785057	VFG029583(gb|WP_041785057) (gtf1) glycosyltransferase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium indicus pranii MTCC 9506]											1053	235	960	0.9116811800000004	79744	32032.170530766325	471339.5715240646	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	325	21	33.52469573501916	488.923255597043	31.837317887007742	464.3145827132413
ID10852	VFG018152(gb|WP_000240338) (essB) type VII secretion system protein EssB, monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus RF122]	1335	VFG017765	Staphylococcus aureus RF122	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EssB, monotopic membrane protein	essB	gb|WP_000240338	17765.0	Campylobacter jejuni subsp. doylei 269.97	LOS (VF0326) - Immune modulation (VFC0258)	lipid A biosynthesis lauroyl acyltransferase HtrB	JJD26997_RS02720	gb|WP_011989870	VFG017765(gb|WP_011989870) (JJD26997_RS02720) lipid A biosynthesis lauroyl acyltransferase HtrB [LOS (VF0326) - Immune modulation (VFC0258)] [Campylobacter jejuni subsp. doylei 269.97]											1335	230	1235	0.9250935459999984	100894	31966.920227577382	470379.4414599045	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	426	68	43.94313964036357	640.865559644124	32.91620946843713	480.0491083476585
ID18497	VFG004894(gb|WP_000705644) (set33) superantigen-like protein SSL4 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	927	VFG036675	Staphylococcus aureus subsp. aureus USA300_FPR3757	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL4	set33	gb|WP_000705644	36675.0	Neisseria meningitidis M01-240149	RTX protein (VF0897) - Adherence (VFC0001)	calcium-binding protein	frpA	gb|WP_014581032	VFG036675(gb|WP_014581032) (frpA) calcium-binding protein [RTX protein (VF0897) - Adherence (VFC0001)] [Neisseria meningitidis M01-240149]											927	216	682	0.7357066800000015	70056	31965.560598319207	470359.4351018788	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	285	7	29.39857933686295	428.74808567740695	31.71367781754364	462.5114192852286
ID17562	VFG004807(gb|WP_000783428) (hlgB) gamma-hemolysin component B [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]	978	VFG034531	Staphylococcus aureus subsp. aureus N315	-hemolysin (VF0011) - Exotoxin (VFC0235)	gamma-hemolysin component B	hlgB	gb|WP_000783428	34531.0	Escherichia coli E24377A	ECP (VF0404) - Adherence (VFC0001)	E. coli common pilus chaperone EcpE	yagV/ecpE	gb|WP_012000924	VFG034531(gb|WP_012000924) (yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli E24377A]											978	198	809	0.8271976200000002	73253	31681.321115201667	466176.9737212438	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	304	33	31.35848462598715	457.3312913892341	32.063890210620805	467.6189073509551
ID02078	VFG018105(gb|WP_000728955) (esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus str. Newman]	3030	VFG003748	Staphylococcus aureus subsp. aureus str. Newman	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system protein EsaA	esaA	gb|WP_000728955	3748.0	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system protein InvB	invB	gb|WP_001164071	VFG003748(gb|WP_001164071) (invB) type III secretion system protein InvB [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]											3030	377	2119	0.6993398730000012	222844	31108.21125652944	457743.90937540645	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	904	1	93.2502305983302	1359.958840183775	30.775653662815248	448.8313003906848
ID16368	VFG002961(gb|WP_000459062) (cap8E) type 8 capsular polysaccharide synthesis protein Cap8E [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MRSA252]	1029	VFG030789	Staphylococcus aureus subsp. aureus MRSA252	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8E	cap8E	gb|WP_000459062	30789.0	Mycobacterium yongonense 05-1390	Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)	GAP family protein	sap	gb|WP_020821893	VFG030789(gb|WP_020821893) (sap) GAP family protein [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium yongonense 05-1390]											1029	209	753	0.7317782490000002	75542	31052.017820309888	456917.0472018068	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	317	37	32.69947245538791	476.8882216131158	31.777912978997	463.44822314199786
