reference_id	former_id	id_bp	vfid	vsiid	ssid	feature_names	gene_host	recname_full	subname_full	Source	Literature Name	User Designated Name	Gene Name(s)	Virulence Factor Type	Short Description	Long Description	Update Date	Status	Protein Sequences	Nucleotide Sequences	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID08993	19841|vfid|44272|vsiid|65109|ssid|putative_transcriptional_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	882	19841	44272	65109	putative_transcriptional_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455621.1"" target=""_blank"">NP_455621.1</a>"	NP_455621.1	NP_455621|NP_455621	pathogenicity island	putative transcriptional regulator [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 06:53AM	unknown	Yes	Yes	882	28	852	0.96598629	13208	31775.856206683737	400050.8293534523	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	54	0	28.66680256854551	362.4185397217431	32.50204372850965	410.9053738341759
ID10781	9969|vfid|47678|vsiid|68515|ssid|RecName:_Full=28.1_kDa_virulence_protein;_	768	9969	47678	68515	RecName:_Full=28.1_kDa_virulence_protein;_		28.1_kDa_virulence_protein		"<a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR><a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/VRP1_SALEN"" target=""_blank"">P55219</a>"	P55219	RecName: Full=28.1 kDa virulence protein; |Name=spvA;	virulence protein	RecName: Full=28.1 kDa virulence protein; 		Oct 3 2010 08:48AM	virulence factor	Yes	Yes	768	34	749	0.9752604700000002	11423	31560.78110862936	397343.0826041505	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	46	8	24.41986885468692	308.7269042074108	31.796704237873588	401.9881565200661
ID14379	20541|vfid|45671|vsiid|66508|ssid|putative_leucine_response_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	462	20541	45671	66508	putative_leucine_response_regulator_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_459976.1"" target=""_blank"">NP_459976.1</a>"	NP_459976.1	NP_459976|NP_459976	pathogenicity island	putative leucine response regulator [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:50AM	unknown	Yes	Yes	462	26	456	0.98701261	6827	31355.71538450269	394761.3516045124	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	28	0	14.86426799850508	187.9207243001631	32.1737402565045	406.7548145025175
ID14573	20514|vfid|45617|vsiid|66454|ssid|lysozyme_[Phage_Gifsy-2]	453	20514	45617	66454	lysozyme_[Phage_Gifsy-2]	Phage_Gifsy-2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460003.1"" target=""_blank"">NP_460003.1</a>"	NP_460003.1	NP_460003|NP_460003	pathogenicity island	lysozyme [Phage Gifsy-2]		Sep 27 2010 09:46AM	unknown	Yes	Yes	453	28	445	0.98234009	6588	30859.16530757596	388509.898652372	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	30	0	15.926001426969728	201.34363317874616	35.15673604187578	444.46718141003566
ID13580	20516|vfid|45621|vsiid|66458|ssid|hypothetical_protein_STM1026_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	513	20516	45621	66458	hypothetical_protein_STM1026_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460001.1"" target=""_blank"">NP_460001.1</a>"	NP_460001.1	NP_460001|NP_460001	pathogenicity island	hypothetical protein STM1026 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:46AM	unknown	Yes	Yes	513	28	501	0.97660825	7434	30749.21110274437	387125.6001287488	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	31	0	16.45686814120205	208.0550876180377	32.07966499259659	405.5654729396446
ID07027	19998|vfid|44585|vsiid|65422|ssid|phosphoserine_aminotransferase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	1089	19998	44585	65422	phosphoserine_aminotransferase_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455464.1"" target=""_blank"">NP_455464.1</a>"	NP_455464.1	NP_455464|NP_455464	pathogenicity island	phosphoserine aminotransferase [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 08:07AM	unknown	Yes	Yes	1089	34	927	0.851239664	15775	30737.62264212694	386979.7040354766	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	67	0	35.568069853565724	449.6674474325331	32.66122116948184	412.9177662374041
ID02608	24427|vfid|58782|vsiid|79649|ssid|hypothetical_protein_SPA0959_[Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150]	1872	24427	58782	79649	hypothetical_protein_SPA0959_[Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150]	Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150			"<a href  = ""http://ardb.cbcb.umd.edu/"" target=""_blank"">ARDB</a><BR><a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=YP_150246"" target=""_blank"">YP_150246</a>"	YP_150246.1	YP_150246|YP_150246	antibiotic resistance	hypothetical protein SPA0959 [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]		Feb 8 2010 05:35PM	virulence factor	Yes	Yes	1872	71	1257	0.6714744280000005	27113	30732.68581196346	386917.5504623855	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	110	8	58.39533856555567	738.2599883220693	31.194091114078883	394.3696518814473
ID12023	20545|vfid|45679|vsiid|66516|ssid|putative_metallo-beta-lactamase_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	648	20545	45679	66516	putative_metallo-beta-lactamase_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_459972.1"" target=""_blank"">NP_459972.1</a>"	NP_459972.1	NP_459972|NP_459972	pathogenicity island	putative metallo-beta-lactamase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:51AM	unknown	Yes	Yes	648	31	638	0.9845676400000002	9337	30574.6250182728	384927.60088579735	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	39	0	20.703801855060647	261.74672313237	31.95031150472322	403.9301282906945
ID19052	13434|vfid|47240|vsiid|68077|ssid|acyl_carrier_protein_[Salmonella_typhimurium_LT2]	249	13434	47240	68077	acyl_carrier_protein_[Salmonella_typhimurium_LT2]	Salmonella_typhimurium_LT2			"<a href  = ""http://www.mgc.ac.cn/VFs/main.htm"" target=""_blank"">VFDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=16766187"" target=""_blank"">16766187</a>"	NP_461802.1	NP_461802|putative acyl carrier protein|NP_461802	virulence protein	acyl carrier protein [Salmonella typhimurium LT2]		Jan 28 2010 02:12PM	virulence factor	Yes	Yes	249	17	247	0.99196875	3554	30286.344831003185	381298.2186512718	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	17	5	9.024734141949512	114.09472546795617	36.24391221666471	458.2117488672938
ID13586	20446|vfid|45481|vsiid|66318|ssid|4-hydroxyphenylacetate_catabolism_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	513	20446	45481	66318	4-hydroxyphenylacetate_catabolism_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460071.1"" target=""_blank"">NP_460071.1</a>"	NP_460071.1	NP_460071|NP_460071	pathogenicity island	4-hydroxyphenylacetate catabolism [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:33AM	unknown	Yes	Yes	513	25	506	0.98635473	7311	30240.44691581438	380720.3742993385	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	31	0	16.45686814120205	208.0550876180377	32.07966499259659	405.5654729396446
ID08432	20435|vfid|45459|vsiid|66296|ssid|putative_periplasmic_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	939	20435	45459	66296	putative_periplasmic_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460082.1"" target=""_blank"">NP_460082.1</a>"	NP_460082.1	NP_460082|NP_460082	pathogenicity island	putative periplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:32AM	unknown	Yes	Yes	939	39	701	0.7465388700000001	13368	30208.53269696621	380318.5815156811	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	54	1	28.66680256854551	362.4185397217431	30.529076217833342	385.962236125392
ID07462	12300|vfid|31203|vsiid|52023|ssid|RecName:_Full=Rod_shape-determining_protein_mreB;_	1044	12300	31203	52023	RecName:_Full=Rod_shape-determining_protein_mreB;_		Rod_shape-determining_protein_mreB		"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://www.jenner.ac.uk/BacBix3/PPprints.htm"" target=""_blank"">PRINTS</a><BR>"	"<a href=""http://www.uniprot.org/uniprot/MREB_ECOLI"" target=""_blank"">P0A9X4</a>"	P0A9X4	RecName: Full=Rod shape-determining protein mreB; |Name=mreB; Synonyms=envB, rodY; OrderedLocusNames=b3251, JW3220;	virulence protein	RecName: Full=Rod shape-determining protein mreB; 		Oct 3 2010 06:38AM	virulence factor	Yes	Yes	1044	46	689	0.659961758	14731	29940.60124382852	376945.3852329304	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	59	10	31.32113613970713	395.9758119182008	30.001088256424456	379.287176166859
ID19043	13402|vfid|21246|vsiid|40874|ssid|type_III_secretion_system_apparatus_protein_[Salmonella_typhimurium_LT2]	249	13402	21246	40874	type_III_secretion_system_apparatus_protein_[Salmonella_typhimurium_LT2]	Salmonella_typhimurium_LT2			"<a href  = ""http://www.mgc.ac.cn/VFs/main.htm"" target=""_blank"">VFDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=16764758"" target=""_blank"">16764758</a>"	NP_460373.1	NP_460373|Secretion system apparatus|NP_460373	virulence protein	type III secretion system apparatus protein [Salmonella typhimurium LT2]		Jan 28 2010 02:11PM	virulence factor	Yes	Yes	249	15	248	0.99598386	3506	29877.30021876679	376148.4396711759	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	15	7	7.963000713484864	100.67181658937308	31.97992254411592	404.304484294671
ID19756	13401|vfid|21244|vsiid|40871|ssid|type_III_secretion_system_apparatus_protein_[Salmonella_typhimurium_LT2]	228	13401	21244	40871	type_III_secretion_system_apparatus_protein_[Salmonella_typhimurium_LT2]	Salmonella_typhimurium_LT2			"<a href  = ""http://www.mgc.ac.cn/VFs/main.htm"" target=""_blank"">VFDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=16764757"" target=""_blank"">16764757</a>"	NP_460372.1	NP_460372|Secretion system apparatus|NP_460372	virulence protein	type III secretion system apparatus protein [Salmonella typhimurium LT2]		Jan 28 2010 02:11PM	virulence factor	Yes	Yes	228	18	227	0.99561388	3200	29781.318259316584	374940.0485508463	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	18	9	9.555600856181837	120.8061799072477	41.91053007097297	529.8516662598583
ID11621	20566|vfid|45721|vsiid|66558|ssid|putative_inner_membrane_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	693	20566	45721	66558	putative_inner_membrane_protein_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_459951.1"" target=""_blank"">NP_459951.1</a>"	NP_459951.1	NP_459951|NP_459951	pathogenicity island	putative inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:55AM	unknown	Yes	Yes	693	33	620	0.8946603200000004	9676	29627.25472979328	373000.4236243603	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	37	0	19.642068426596	248.3238142537869	28.343533083111108	358.33162229983685
ID20101	3492|vfid|32516|vsiid|53339|ssid|unknown	216	3492	32516	53339	unknown				"<a href  = ""http://mvirdb.llnl.gov/literatureVirulenceHomeURL.html"" target=""_blank"">LITERATURE</a><BR><a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR>"	"<a href=""none"" target=""_blank"">t1439</a>"	marB t1439	t1439 marB t1439|Name=marB; OrderedLocusNames=STY1542, t1439;	antibiotic resistance	unknown	unknown	Jan 6 2010 05:09PM	virulence factor	Yes	Yes	216	15	214	0.99074052	3013	29598.804277623203	372642.2388783038	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	15	11	7.963000713484864	100.67181658937308	36.865744043911405	466.0732249508013
ID03371	20561|vfid|45711|vsiid|66548|ssid|30S_ribosomal_protein_S1_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	1674	20561	45711	66548	30S_ribosomal_protein_S1_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_459956.1"" target=""_blank"">NP_459956.1</a>"	NP_459956.1	NP_459956|NP_459956	pathogenicity island	30S ribosomal protein S1 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:54AM	unknown	Yes	Yes	1674	65	1291	0.7712065360000002	23225	29439.406843369008	370635.4612998985	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	91	0	48.30887099514151	610.74235397553	28.85834587523388	364.840115875466
ID05063	19984|vfid|44557|vsiid|65394|ssid|condesin_subunit_F_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	1323	19984	44557	65394	condesin_subunit_F_[Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18]	Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_455478.1"" target=""_blank"">NP_455478.1</a>"	NP_455478.1	NP_455478|NP_455478	pathogenicity island	condesin subunit F [Salmonella enterica subsp. enterica serovar Typhi str. CT18]		Sep 27 2010 08:00AM	unknown	Yes	Yes	1323	28	1300	0.982615248	18004	28876.06072810085	363543.061360769	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	72	1	38.22240342472735	483.2247196289908	28.89070553645302	365.24922118593406
ID05797	23848|vfid|57675|vsiid|78542|ssid|multidrug_resistance_protein_MdtH_[Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7]	1209	23848	57675	78542	multidrug_resistance_protein_MdtH_[Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7]	Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7			"<a href  = ""http://www.geneontology.org/"" target=""_blank"">GO</a><BR><a href  = ""http://ardb.cbcb.umd.edu/"" target=""_blank"">ARDB</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=YP_001588578"" target=""_blank"">YP_001588578</a>"	YP_001588578.1	YP_001588578|YP_001588578	antibiotic resistance	multidrug resistance protein MdtH [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]		Feb 8 2010 05:18PM	virulence factor	Yes	Yes	1209	42	812	0.6716291799999998	16419	28817.027994710486	362799.85262397816	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	67	7	35.568069853565724	449.6674474325331	29.419412616679672	371.93337256619776
ID05214	20443|vfid|45475|vsiid|66312|ssid|4-hydroxyphenylacetate_catabolism_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	1290	20443	45475	66312	4-hydroxyphenylacetate_catabolism_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_460074.1"" target=""_blank"">NP_460074.1</a>"	NP_460074.1	NP_460074|NP_460074	pathogenicity island	4-hydroxyphenylacetate catabolism [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:33AM	unknown	Yes	Yes	1290	33	1261	0.9775188800000002	17512	28805.46064472642	362654.2223087965	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	72	0	38.22240342472735	483.2247196289908	29.629770096687867	374.5928059139464
ID13880	16468|vfid|37527|vsiid|58364|ssid|hypothetical_protein_c2403_[Escherichia_coli_CFT073]	489	16468	37527	58364	hypothetical_protein_c2403_[Escherichia_coli_CFT073]	Escherichia_coli_CFT073			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_754295.1"" target=""_blank"">NP_754295.1</a>"	NP_754295.1	NP_754295|NP_754295	pathogenicity island	hypothetical protein c2403 [Escherichia coli CFT073]		Oct 5 2010 06:33AM	unknown	Yes	Yes	489	25	470	0.96114518	6637	28799.95073968251	362584.85385281726	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	25	1	13.271667855808106	167.78636098228847	27.14042506300226	343.1213926018169
ID11478	20586|vfid|45761|vsiid|66598|ssid|leucyl/phenylalanyl-tRNA--protein_transferase_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	705	20586	45761	66598	leucyl/phenylalanyl-tRNA--protein_transferase_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2]	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2			"<a href  = ""http://kementari.bioinformatics.vt.edu/cgi-bin/islander.cgi"" target=""_blank"">ISLANDER</a><BR>"	"<a href=""http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?val=NP_459931.1"" target=""_blank"">NP_459931.1</a>"	NP_459931.1	NP_459931|NP_459931	pathogenicity island	leucyl/phenylalanyl-tRNA--protein transferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]		Sep 27 2010 09:58AM	unknown	Yes	Yes	705	33	696	0.9872341800000002	9460	28472.84119111469	358466.61875813355	1883712	148999	471271540	37432885	0.0039970841438886	0.0003161637980515	0.079098609553902	39	2	20.703801855060647	261.74672313237	29.367094829873256	371.27194770548937
